<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170407,00:00:00,166.1300000,166.8400000,160.7100000,161.4900000,59650240
20170410,00:00:00,161.1400000,161.3900000,154.5100000,155.2000000,73679940
20170411,00:00:00,155.1800000,158.5900000,154.6100000,156.0000000,53273370
20170412,00:00:00,156.9400000,157.4400000,150.2800000,150.2800000,53244540
20170413,00:00:00,151.5700000,153.3500000,149.7000000,152.0000000,69930590
20170414,00:00:00,150.6000000,152.2500000,148.6000000,149.2400000,24840630
20170417,00:00:00,149.4000000,154.2000000,147.6200000,153.9900000,48346600
20170418,00:00:00,154.4400000,155.5900000,152.1500000,153.4000000,60835810
20170419,00:00:00,153.1900000,155.3800000,152.3600000,153.6000000,38948690
20170420,00:00:00,152.9900000,158.4000000,152.2600000,158.2100000,64051190
20170421,00:00:00,158.7500000,160.3000000,157.8000000,159.5900000,57083470
20170424,00:00:00,161.1300000,163.4300000,161.0000000,162.5000000,47923700
20170425,00:00:00,163.0800000,163.5300000,161.3100000,162.5500000,40459900
20170426,00:00:00,163.1000000,165.8000000,161.7000000,165.0500000,49230820
20170427,00:00:00,164.9800000,165.7900000,163.2700000,164.6900000,43668030
20170428,00:00:00,165.5000000,166.0000000,163.9100000,165.2000000,40779440
20170502,00:00:00,166.0000000,168.3400000,165.0100000,166.6400000,42399190
20170503,00:00:00,166.3000000,166.5000000,163.6300000,164.7100000,33445270
20170504,00:00:00,164.6000000,167.4000000,163.7800000,165.5000000,37605500
20170505,00:00:00,164.2200000,166.6000000,164.0000000,165.8000000,35456420
20170510,00:00:00,167.0100000,170.8000000,166.4100000,170.8000000,46231060
20170511,00:00:00,171.0100000,172.3900000,168.8400000,169.9700000,56518590
20170512,00:00:00,169.7400000,170.4300000,166.8500000,167.7000000,37348590
20170515,00:00:00,168.5100000,171.6800000,167.8900000,171.3500000,47039700
20170516,00:00:00,170.9100000,172.0000000,169.9800000,170.6600000,37176510
20170517,00:00:00,169.8000000,170.6300000,168.1700000,169.2400000,35159440
20170518,00:00:00,168.4500000,169.1700000,164.7000000,166.5000000,57391080
20170519,00:00:00,167.4000000,170.0800000,165.7100000,168.8700000,36513820
20170522,00:00:00,170.4800000,170.4800000,167.1400000,168.0300000,29547080
20170523,00:00:00,167.8500000,168.3000000,165.4000000,166.3100000,39494780
20170524,00:00:00,166.5500000,168.4800000,162.5100000,165.7000000,46841490
20170525,00:00:00,166.5000000,166.9500000,163.5300000,164.0500000,34259260
20170526,00:00:00,163.8000000,163.8000000,160.6200000,160.7000000,46053720
20170529,00:00:00,160.9900000,164.2200000,160.6900000,163.9000000,28717750
20170530,00:00:00,163.1500000,163.4500000,161.1700000,161.6400000,22662700
20170531,00:00:00,161.5200000,161.6000000,155.0300000,155.9300000,74332900
20170601,00:00:00,156.4000000,156.7600000,152.7200000,153.0000000,50552110
20170602,00:00:00,153.0100000,157.1400000,151.6200000,157.1400000,65317930
20170605,00:00:00,157.1100000,158.8900000,154.4300000,154.7000000,48549350
20170606,00:00:00,154.4900000,156.0000000,152.1100000,152.8000000,34638420
20170607,00:00:00,153.3000000,155.1100000,151.7500000,152.8200000,43633800
20170608,00:00:00,153.1100000,153.4300000,148.2500000,151.9300000,67939500
20170609,00:00:00,151.4200000,153.7500000,150.1200000,150.1300000,45286770
20170613,00:00:00,145.4000000,147.3000000,145.0000000,146.0000000,52895870
20170614,00:00:00,145.6500000,145.6500000,142.8100000,143.0000000,58195180
20170615,00:00:00,141.9400000,142.2100000,136.2000000,139.0000000,183227550
20170616,00:00:00,139.6100000,142.8000000,139.0200000,141.6300000,79633620
20170619,00:00:00,142.5000000,145.1500000,141.8000000,145.0000000,55148910
20170620,00:00:00,145.2000000,147.1000000,143.5000000,144.9000000,58964860
20170621,00:00:00,144.2000000,144.9900000,142.7700000,143.4900000,48022620
20170622,00:00:00,142.5000000,145.6900000,141.7800000,144.2500000,54308270
20170623,00:00:00,144.3700000,146.0000000,143.6200000,144.1000000,42311360
20170626,00:00:00,144.8500000,146.4900000,143.8100000,144.4900000,46164540
20170627,00:00:00,144.3600000,147.2000000,143.4000000,147.1000000,51038540
20170628,00:00:00,146.2000000,146.4500000,144.7100000,145.5000000,45931650
20170629,00:00:00,146.5000000,146.8300000,143.2000000,143.8000000,48648990
20170630,00:00:00,143.2100000,146.7300000,142.8800000,145.5900000,67176090
20170703,00:00:00,146.6900000,148.3000000,146.2200000,147.5000000,38271440
20170704,00:00:00,147.4900000,149.8000000,147.1100000,149.3900000,39918560
20170705,00:00:00,149.3900000,149.7900000,147.8900000,148.9600000,48166110
20170706,00:00:00,149.2000000,151.0300000,148.9000000,150.3500000,51528480
20170707,00:00:00,149.6900000,152.5000000,149.0600000,152.1600000,57091440
20170710,00:00:00,152.3700000,155.3400000,152.3600000,155.0000000,63594070
20170711,00:00:00,155.5700000,157.0000000,154.9500000,156.9100000,57174460
20170712,00:00:00,157.5500000,160.9900000,157.5000000,160.8500000,70351270
20170713,00:00:00,161.5000000,162.6200000,158.3400000,159.9400000,71787880
20170714,00:00:00,159.7600000,162.2600000,159.4300000,161.4000000,43595840
20170717,00:00:00,161.8000000,163.1000000,159.8200000,161.9800000,40199450
20170718,00:00:00,162.0000000,162.9900000,160.8800000,161.7000000,36407150
20170719,00:00:00,161.3900000,164.3400000,160.5300000,164.3400000,56444180
20170720,00:00:00,164.0900000,164.9100000,163.4700000,163.9300000,41779280
20170721,00:00:00,163.9600000,163.9900000,161.7200000,162.1000000,34999750
20170724,00:00:00,161.2900000,162.3300000,158.6000000,161.3300000,57416210
20170725,00:00:00,161.6900000,162.3000000,159.9200000,160.2200000,43196660
20170726,00:00:00,160.7000000,162.3100000,160.1200000,161.5500000,42539870
20170727,00:00:00,162.4400000,166.0000000,162.4000000,166.0000000,55205790
20170728,00:00:00,165.3700000,165.7500000,163.1500000,165.4000000,50062090
20170731,00:00:00,165.5200000,167.3500000,163.8800000,164.5300000,55705590
20170801,00:00:00,165.5300000,168.0000000,165.3000000,166.3100000,55300510
20170802,00:00:00,166.6000000,169.9400000,166.5400000,169.9000000,55319940
20170803,00:00:00,170.0000000,170.9800000,169.1700000,170.0000000,56272350
20170804,00:00:00,169.4800000,170.0000000,168.6000000,169.7300000,27177250
20170807,00:00:00,170.4700000,172.9500000,170.3800000,172.7900000,35525700
20170808,00:00:00,173.0300000,175.8800000,172.6600000,175.7500000,50494550
20170809,00:00:00,174.8000000,175.2000000,172.8000000,173.4000000,48886900
20170810,00:00:00,173.7400000,174.1600000,172.0100000,172.2000000,29995890
20170811,00:00:00,171.3000000,172.4900000,168.6400000,172.0500000,60432960
20170814,00:00:00,172.7700000,173.7700000,171.3700000,172.5100000,30776790
20170815,00:00:00,172.3100000,172.7200000,170.4600000,172.3300000,30337020
20170816,00:00:00,172.9500000,175.3000000,172.8300000,173.0500000,41805640
20170817,00:00:00,172.5200000,173.9900000,172.2700000,172.7200000,26002740
20170818,00:00:00,171.7000000,171.7100000,168.1300000,169.5000000,52297420
20170821,00:00:00,169.7800000,170.6900000,168.5000000,169.9000000,36674400
20170822,00:00:00,171.2000000,171.7000000,169.7000000,171.0000000,37730870
20170823,00:00:00,171.0100000,175.3000000,170.9800000,175.3000000,55440260
20170824,00:00:00,175.5000000,179.9400000,175.3000000,179.8000000,78552700
20170825,00:00:00,180.8800000,182.2500000,179.6000000,180.5100000,68616730
20170828,00:00:00,180.7500000,181.8500000,179.2000000,181.8500000,27909330
20170829,00:00:00,181.9000000,182.0000000,179.5100000,181.8900000,45733310
20170830,00:00:00,182.5000000,184.4800000,180.8500000,183.5000000,48340610
20170831,00:00:00,182.9500000,186.3300000,181.7100000,183.5100000,64189980
20170901,00:00:00,183.8500000,185.3300000,182.0200000,183.6600000,34333540
20170904,00:00:00,181.8200000,185.2700000,180.9300000,184.1000000,25567970
20170905,00:00:00,184.3900000,185.5900000,183.3300000,184.1400000,34325970
20170906,00:00:00,183.2500000,183.7300000,181.4700000,183.1200000,33457830
20170907,00:00:00,183.4700000,185.2500000,183.3200000,184.0000000,45624850
20170908,00:00:00,184.1000000,187.4300000,183.7700000,185.8900000,60670380
20170911,00:00:00,186.7000000,191.3000000,186.5100000,190.5000000,61525610
20170912,00:00:00,191.0300000,192.3100000,188.1400000,189.3200000,50460340
20170913,00:00:00,189.3000000,190.9500000,188.4000000,189.1000000,47748710
20170914,00:00:00,189.0000000,189.3900000,186.0000000,188.6400000,38009640
20170915,00:00:00,188.6800000,189.3000000,186.7200000,188.7500000,44759670
20170918,00:00:00,189.5800000,190.3700000,187.3100000,188.0400000,29476890
20170919,00:00:00,187.6500000,187.7200000,184.5500000,184.8500000,41361960
20170920,00:00:00,184.5300000,186.4700000,182.6500000,186.4700000,49971400
20170921,00:00:00,186.3500000,188.3700000,183.8000000,187.3800000,41568220
20170922,00:00:00,187.3600000,188.7700000,186.7700000,187.5500000,37263860
20170925,00:00:00,187.3300000,191.3800000,186.3700000,191.2000000,64121250
20170926,00:00:00,191.5800000,195.0000000,191.5400000,192.5400000,82022480
20170927,00:00:00,192.9400000,194.2900000,191.2000000,193.7000000,54969700
20170928,00:00:00,193.6300000,194.3000000,191.5300000,191.9600000,39061930
20170929,00:00:00,191.9600000,192.9400000,190.8000000,192.3300000,26264260
20171002,00:00:00,192.7100000,194.1000000,191.1000000,193.0000000,35930460
20171003,00:00:00,193.2500000,193.8700000,192.1300000,192.5000000,28621470
20171004,00:00:00,192.4900000,192.5900000,191.2200000,192.0300000,26521660
20171005,00:00:00,192.1800000,193.9300000,189.0600000,193.7400000,49460980
20171006,00:00:00,194.3000000,196.4200000,193.6700000,194.1600000,52295530
20171009,00:00:00,194.2200000,194.9000000,192.5800000,194.0000000,27725450
20171010,00:00:00,194.3000000,194.4500000,192.9500000,193.2100000,17816780
20171011,00:00:00,193.9400000,196.7500000,193.5600000,195.8300000,57937770
20171012,00:00:00,195.8300000,196.7500000,194.9500000,195.5100000,34916020
20171013,00:00:00,195.6300000,197.2900000,195.2000000,196.4800000,30319970
20171016,00:00:00,197.5300000,198.5200000,196.7000000,197.7000000,26893430
20171017,00:00:00,197.3900000,198.0000000,196.0700000,197.2000000,26202670
20171018,00:00:00,197.5000000,197.8900000,194.0100000,195.3100000,43528990
20171019,00:00:00,195.2600000,195.6900000,191.8100000,192.2000000,40301270
20171020,00:00:00,193.5400000,194.1400000,192.2300000,192.9700000,28740370
20171023,00:00:00,193.4300000,193.6400000,190.8200000,192.3400000,26923870
20171024,00:00:00,191.6900000,192.9200000,190.1300000,192.5000000,28240990
20171025,00:00:00,193.0100000,194.3700000,192.0400000,192.0400000,32243310
20171026,00:00:00,192.6500000,193.5000000,190.7200000,192.7500000,25609480
20171027,00:00:00,193.5300000,196.1800000,192.8700000,196.0500000,46711220
20171030,00:00:00,196.3200000,197.7000000,195.0000000,195.0000000,31909280
20171031,00:00:00,194.9600000,196.3600000,193.8000000,193.8000000,25598610
20171101,00:00:00,194.5000000,197.0500000,193.3300000,194.0500000,40225200
20171102,00:00:00,193.7700000,195.1200000,192.3800000,193.8500000,33696650
20171103,00:00:00,194.7700000,195.7500000,193.2000000,193.8000000,30592540
20171107,00:00:00,196.5000000,206.7000000,195.5600000,205.9600000,134984670
20171108,00:00:00,205.9200000,211.7700000,204.0600000,209.0900000,88243500
20171109,00:00:00,209.5500000,221.5000000,209.1200000,220.0500000,116612700
20171110,00:00:00,221.0100000,229.4000000,216.6100000,217.7000000,143480020
20171113,00:00:00,217.8000000,223.9900000,215.7800000,216.6100000,50915300
20171114,00:00:00,216.5100000,222.2000000,215.9600000,221.4000000,45864370
20171115,00:00:00,222.5300000,227.7500000,221.5400000,225.9500000,72148490
20171116,00:00:00,227.7300000,228.5800000,219.0900000,227.5000000,85815540
20171117,00:00:00,227.9000000,228.0000000,224.1000000,225.6500000,37914400
20171120,00:00:00,225.7000000,225.9700000,223.1600000,224.6000000,18825310
20171121,00:00:00,225.4900000,232.9900000,224.0700000,231.0000000,77525730
20171122,00:00:00,231.8800000,233.9500000,228.3800000,230.2500000,45902740
20171123,00:00:00,230.2800000,230.9900000,225.0600000,225.5600000,41134020
20171124,00:00:00,225.4000000,228.0000000,222.1500000,228.0000000,44245160
20171127,00:00:00,228.3900000,229.0400000,225.0000000,226.7600000,23975080
20171128,00:00:00,221.0000000,230.0000000,221.0000000,230.0000000,39995960
20171129,00:00:00,230.1300000,231.5000000,226.7000000,228.2000000,34326960
20171130,00:00:00,228.0000000,228.9200000,222.3500000,224.3500000,46105250
20171201,00:00:00,224.5300000,225.7600000,220.7600000,221.5000000,39944560
20171204,00:00:00,222.0000000,226.0000000,219.5500000,224.6000000,45046220
20171205,00:00:00,224.0000000,224.5500000,222.0000000,223.9100000,27865110
20171206,00:00:00,222.6500000,224.9000000,221.5700000,223.7500000,23099150
20171207,00:00:00,223.8300000,224.7900000,219.2300000,219.8100000,38205450
20171208,00:00:00,219.9000000,223.0000000,219.6100000,220.8900000,28307760
20171211,00:00:00,221.4000000,227.6900000,221.1000000,227.6900000,34512300
20171212,00:00:00,228.9200000,230.5000000,226.1100000,227.9000000,39576840
20171213,00:00:00,227.2700000,228.3300000,220.5400000,221.8000000,61563290
20171214,00:00:00,222.1600000,229.9000000,221.1000000,229.9000000,55591560
20171215,00:00:00,228.9100000,229.7900000,225.5700000,226.5300000,42473440
20171218,00:00:00,227.5000000,228.9000000,225.7000000,227.4000000,24514050
20171219,00:00:00,227.9000000,228.5000000,223.5000000,224.1000000,34973820
20171220,00:00:00,224.4500000,226.6800000,222.7000000,226.0000000,34146960
20171221,00:00:00,226.4600000,227.3900000,222.3500000,223.6000000,34746200
20171222,00:00:00,223.6800000,224.6400000,221.1200000,221.4400000,21508710
20171225,00:00:00,222.2200000,223.9000000,221.6500000,223.3000000,11153030
20171226,00:00:00,223.5200000,223.9800000,221.0000000,223.5700000,12299330
20171227,00:00:00,224.0300000,227.2000000,223.1000000,226.9800000,30086500
20171228,00:00:00,226.9000000,227.1700000,223.0000000,224.2000000,24042990
20171229,00:00:00,224.0500000,226.2000000,223.2700000,225.2000000,18911170
20180103,00:00:00,226.8800000,232.7000000,226.3500000,231.9000000,34460110
20180104,00:00:00,232.1300000,239.5000000,231.0000000,238.8000000,53575900
20180105,00:00:00,238.8500000,239.9500000,236.7000000,238.6000000,31546930
20180109,00:00:00,239.0400000,243.7600000,239.0100000,240.4000000,53158280
20180110,00:00:00,240.4100000,241.2500000,237.0600000,237.7600000,39353510
20180111,00:00:00,237.7600000,240.8800000,235.2100000,239.0000000,43062100
20180112,00:00:00,239.0000000,239.0000000,236.0500000,237.7500000,30886330
20180115,00:00:00,239.0300000,240.9700000,238.0000000,238.8500000,25651360
20180116,00:00:00,239.0000000,240.0000000,236.0100000,239.6400000,25463890
20180117,00:00:00,238.6200000,239.8200000,236.5300000,239.8200000,30496560
20180118,00:00:00,240.5000000,246.6900000,240.0000000,245.5000000,64062190
20180119,00:00:00,245.1600000,245.9800000,240.6800000,242.4500000,38974940
20180122,00:00:00,242.9700000,244.8900000,241.4100000,243.9900000,25074510
20180123,00:00:00,244.7800000,246.2500000,241.6700000,244.4000000,43952320
20180124,00:00:00,244.2000000,247.5300000,242.3200000,247.5300000,31125880
20180125,00:00:00,247.9000000,251.6500000,247.5800000,250.6400000,54982290
20180126,00:00:00,249.6000000,251.2300000,245.9300000,247.0000000,35182810
20180129,00:00:00,247.5000000,250.7900000,246.0000000,250.4800000,49177160
20180130,00:00:00,248.5300000,258.9600000,247.9100000,257.8000000,65465450
20180131,00:00:00,257.5000000,264.7900000,255.7000000,264.5000000,63661880
20180201,00:00:00,265.0000000,270.3000000,260.6000000,263.2000000,73011770
20180202,00:00:00,263.6300000,264.8300000,256.2000000,257.3200000,64628360
20180205,00:00:00,254.9300000,258.2900000,252.6000000,255.6400000,45881050
20180206,00:00:00,249.9800000,262.5500000,248.1000000,258.9400000,85504830
20180207,00:00:00,263.0000000,264.3700000,256.2600000,257.5800000,53360650
20180208,00:00:00,256.4000000,259.7600000,253.1900000,253.1900000,37153970
20180209,00:00:00,249.4800000,252.8900000,244.1300000,250.1100000,81609160
20180212,00:00:00,253.0000000,256.3600000,251.6700000,255.0500000,41723850
20180213,00:00:00,255.8700000,258.6200000,254.7000000,258.3000000,43682560
20180214,00:00:00,259.0800000,263.3700000,257.2600000,262.0300000,60335860
20180215,00:00:00,267.5300000,268.7700000,264.0000000,264.5800000,60628960
20180216,00:00:00,265.8100000,267.9700000,263.1100000,266.9900000,51896060
20180219,00:00:00,267.0000000,270.0000000,265.3000000,266.8500000,24145990
20180220,00:00:00,266.8600000,267.8000000,264.7200000,267.2200000,24741410
20180221,00:00:00,266.0600000,279.2000000,266.0500000,279.2000000,70353730
20180222,00:00:00,277.9600000,279.5000000,275.5200000,277.4900000,50614960
20180226,00:00:00,279.0000000,285.0000000,278.5900000,279.9700000,67356050
20180227,00:00:00,280.8200000,280.9900000,276.6100000,278.2100000,39968470
20180228,00:00:00,276.0200000,277.4100000,272.0000000,272.4000000,52919980
20180301,00:00:00,270.9800000,277.0000000,270.9000000,275.0000000,38940750
20180302,00:00:00,274.4000000,275.5000000,268.5600000,273.0000000,46008780
20180305,00:00:00,273.7000000,278.8400000,273.5000000,277.0000000,34090490
20180306,00:00:00,278.5000000,281.5000000,274.0300000,274.0300000,40549160
20180307,00:00:00,272.9900000,276.7200000,270.1500000,274.0000000,49951810
20180309,00:00:00,274.5700000,275.4800000,270.6100000,274.6000000,26306900
20180312,00:00:00,276.0500000,277.3000000,273.5500000,274.3000000,23683510
20180313,00:00:00,274.0000000,275.9300000,272.6600000,273.9500000,34624050
20180314,00:00:00,272.9200000,273.4000000,262.1100000,262.5000000,61740760
20180315,00:00:00,263.0100000,264.6100000,253.2900000,254.5100000,77948620
